"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"mtr saya brebet jg bru tdi pagi di isi prtamax mana lagi kerja malah mogok sering mati”","0","0","2025-11-06T07:39:51.000Z","styyainur","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7061537117239264257","7569513855039914759","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/29ff0b1eedeacb3d6dfc494f401111bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0a468cb5&x-expires=1762776000&x-signature=wpRC5tt5M4PLakwQIxM7AHfaRgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pecat s bahlul","0","0","2025-11-06T07:22:55.000Z","denny.calims","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7526018057216656402","7569509481618637576","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20300469ded62be97c1530a0f7416147~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c1b0c700&x-expires=1762776000&x-signature=rQr%2FfWUei7hFPorY3F3%2BdYrIzpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bensin di zaman dulu gak ada masalah","0","0","2025-11-06T07:10:28.000Z","arigusmiranda1","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6979843237382046721","7569506257062839060","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9cae9da9e471846c324eed774fe1b679~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cfbcbe47&x-expires=1762776000&x-signature=%2BN8pc3WpvvX88AIHLCw9acA86%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pom bensin panjang jiwo juga","0","0","2025-11-06T06:54:56.000Z","capry.sidoarjo","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7307523189423260678","7569502253549568786","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aedf200bcfc9a66b527989109a459c39~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0552cac6&x-expires=1762776000&x-signature=B4YnzfUWW7RANstILP2lrwbZOps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlil posisi. 😳😁😁","0","0","2025-11-06T06:51:11.000Z","...asdin","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7113230021371986945","7569501306785547026","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7d3aa567867bb8bd1ea247f0aa8b4d2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d9dea6ad&x-expires=1762776000&x-signature=1XqFhWEVMdp8hY0QQoVeg1gGn9Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"jualan bensin kok di oplos negorone pye iki","0","0","2025-11-06T06:45:40.000Z","sungariciayo","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7077327972408050690","7569499882022847239","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7f30577734184b1dd94026892a8eb7f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=157423fa&x-expires=1762776000&x-signature=D27NeEeOIUG48JrthRLIxXqgVuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kapan sih ""jawa"" bisa merdeka ?
tu pulau kena musibah mulu heran 🧐","1","0","2025-11-02T05:13:45.000Z","hachibi_riko","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6823814137035981825","7567991858192040711","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7324924515455565825~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c7f1f8cd&x-expires=1762776000&x-signature=jK2IxZoehMqR62iwm%2BCw55SBCl8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"apakah ini gara gara Bahlil??🤔","1","0","2025-10-31T06:07:20.000Z","zian5501","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7545032485320868872","7567263499849155346","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9158709a30689e801f1f0219125969aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f9ec06f7&x-expires=1762776000&x-signature=MMfoex5A%2FDF5Zfh4YD%2BW%2Fxx6oxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"@gerindra usut menteri ESDMnya min. kerjanya gak becus ini","0","0","2025-11-02T11:21:02.000Z","mahadaya.cinta","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","134674119463260160","7568086509796475666","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6e339c8581d98256d7ee555159c839c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7a251c9c&x-expires=1762776000&x-signature=DZ2v7vy5zs%2FsN7l01s5X%2Fu6R20U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"parah Pertamina rakyat beli GK pernh hutang tapi rugi dan skrng oplos tmbh dengn etanol...kualat loh","0","0","2025-11-02T11:45:16.000Z","goonta01","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6944880544502006786","7568092764253438727","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d42268df669f2ede462fc4ea4a9a5255~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=722970df&x-expires=1762776000&x-signature=ZYW5mTiHldJ57eFRfkgbHDo7N9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"niat pgn untung dgn ngoplos pertalite yg ada g laku lg🤣🤣","0","0","2025-11-04T08:22:19.000Z","sheilla.205","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7506768683286791186","7568782606520025864","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/036589b30313dbfc396ab8b8ac4dd5c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=573b8e33&x-expires=1762776000&x-signature=h4FMw471HAbqfSMLrwKXkMxVQlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlil full senyum","0","0","2025-11-02T12:39:51.000Z","asysyuara78_82","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7261679586814526465","7568106811284456199","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d0e0bb06cb775fe289febb0a90dea789~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6486fab3&x-expires=1762776000&x-signature=ujnzPbLIGaW5Znaawr6ljBvQ3Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Bahlil mikir gk sih dia tu","0","0","2025-11-04T10:19:43.000Z","sayangvea","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6941221135112651778","7568812352527745800","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6ff24437b177dbe0326cd45b5395afe~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c8c87cbb&x-expires=1762776000&x-signature=pd5myGghz3XDFGDU%2Bnnn2SCPKqs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"negara Konoha tambah rusak sama negaranya sendiri","0","0","2025-11-02T14:16:54.000Z","lautapi2025","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6895328133008851970","7568131818911728401","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/27e671f080e707dbd4eed77458c5a74e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=11456e4f&x-expires=1762776000&x-signature=uN0dTKdPbm6mUiHoXLZC94oS5t4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"alhamdulillah pertamax","0","0","2025-11-01T07:01:51.000Z","qudsytuszhro","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6916830711279256578","7567648611372319509","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15e9387aee70a2c3410ddc9359bd67c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aa33d195&x-expires=1762776000&x-signature=o7xU2irfUXqttWYF9Q5wmQYZ31k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"masih heran kok ga ada demo masalah anomali meresahkan 1 ini","0","0","2025-11-01T08:00:52.000Z","kodokbrewok79","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7469400364677661714","7567663850234168072","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dfb981beaf304dc36414d6f90e781ce5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=42f4b6d7&x-expires=1762776000&x-signature=XJ42kXtv1rgrDex2HWVFcOt7ROc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"perbuatan goblin ijo, bibit korupsi, penghitam Indonesia, contoh buruk bagi generasi","0","0","2025-11-01T08:24:22.000Z","forestseascape2nd","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7395117309978182661","7567669904275505927","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba030db802fa1b379f59a3b2ccd449d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6868e8de&x-expires=1762776000&x-signature=dGWSwsPlDxVdoGmLHZLVRuQ75hc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"berebet bg bukan berebet","0","0","2025-11-01T08:59:06.000Z","maulanafikriii.ms","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7437480848281207829","7567678842351321863","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d0f7367fc3bfcfba105ee75312cacf88~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7f414825&x-expires=1762776000&x-signature=i5lYAWh%2FaR%2BLwiomwJUIsRzlPiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"nyiksa rakyat","0","0","2025-11-01T09:21:46.000Z","ilaanurf","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6815848487335232513","7567684645317051137","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/48590aef63228c6b0ae3ae26e18753ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ffbf7216&x-expires=1762776000&x-signature=tR1KNmMRIPLfinLqp0aEtPvaaF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"isi. pakai bahan bakar pesawat atau mesin di modifikasi jadi diesel lebih realistis","0","0","2025-11-01T09:45:00.000Z","ainzy.itsukaza","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7089392649804055553","7567690660247257857","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22038c22b55cea14b686ee09235a0755~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=81ce090b&x-expires=1762776000&x-signature=skLzuCHUFl7CWhvElNatTiQuVDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
". Gapaham lagi si bahlil msih d pekerjakan","0","0","2025-11-01T12:23:56.000Z","hifollow03","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6531613065480503298","7567731637725250324","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a5c7f337bd83b4fc1423ea711d597ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cd177b29&x-expires=1762776000&x-signature=unfx3L2ORJd%2FBxaVD2nO0Tm6f8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"D*jj*l bener menteri esdm ini","0","0","2025-11-01T13:28:32.000Z","culers061016","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6812616448483148801","7567748286943232776","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb427bca0f297c5f20ddc2092a5ba5cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b810e36e&x-expires=1762776000&x-signature=t5u52XTP9R6O%2B9nc0kc9XHDa%2FuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlil kon","0","0","2025-11-07T18:26:06.000Z","aoulgly","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6924185803736630274","7570051469261587218","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eeb0d2b4d7ce643fc6f6b9da93553605~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f57b5045&x-expires=1762776000&x-signature=tafy9z0SFIzorpJfW1O%2Fah75K7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"@Bahlil Lahadalia","0","0","2025-11-01T14:16:21.000Z","oktacantikuu","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6959066816930137089","7567760581232902929","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7323398425867714561~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d2c81086&x-expires=1762776000&x-signature=7CFNjhayRGd1r1%2FEO6eyLy7JVtg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"trus gimna shell masih kosong balil zholim","0","0","2025-11-03T02:00:26.000Z","maullanacikarang","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7440895939034203144","7568313110358360840","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c48e3fbb88ac5b90b640573b23142274~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e55145c1&x-expires=1762776000&x-signature=mZz7ren6WUBHk6JqF7x6tAbjrlA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlill anjj","0","0","2025-11-01T14:57:29.000Z","baybaayt","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6972836975750251521","7567771206046286610","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d36a84c15b6d15b07f1b277c12d14d28~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=654b8d92&x-expires=1762776000&x-signature=jbRFX%2BkEQhesRsmYdVHeSrWZwCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lil lil lil bahlin goblin si pencuri nikel dan pemabok ethanol (kalau bisa dibuat meme tolong ya)","0","0","2025-11-01T15:24:59.000Z","bluduk_getuk","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7308836287926076421","7567778285281067794","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d21c7fe83e3c071655014657c242d34f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=90b9f48f&x-expires=1762776000&x-signature=f9PTqmJK%2BvkThVNFZcX9kPdHC%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Ga bang, ga pertalite doang gua isi pertamek juga brebet, sekali lagi BREBET","0","0","2025-11-04T16:34:31.000Z","syifadntys","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6790246888811561985","7568909461483946760","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bade9af2ebe4459fb795b64d7619bf0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f01212d9&x-expires=1762776000&x-signature=vojdvnHS73VBO3jDau5ARCBSyLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"sumpah bikin rugi. kita udah ga keluar duit buat bensin aja, tp juga buat biaya service yg ga murah. laknat banget sumpah, berhasil bikin rakyat menderita👏🏻","0","0","2025-11-04T18:36:08.000Z","novtasyastevanny","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6816146204414673921","7568940805403149064","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d736ab9e3a3ded721b68dbd3cdba78b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2eaf877b&x-expires=1762776000&x-signature=xE3Vyf44yTTYsmEpzx18%2FJuNmf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ya allah kenapa sih menteri mneteri pada gilaaaaa smuaaa.... allahu akbar","0","0","2025-11-01T16:34:14.000Z","ummusyifa795","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6871666884048782338","7567796136440152839","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/2d0e4176d43c648c966c2d298132fb5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=91c85e8b&x-expires=1762776000&x-signature=QMJlit3ki0xRadZ3Es9GCG7B3yU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlul","0","0","2025-11-03T04:44:04.000Z","bangborax","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7257367719916684294","7568355302040175368","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/46ce0c78a2d1bb836dd239ce1db91344~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=de2bd504&x-expires=1762776000&x-signature=mtQUiPrjjyIBzPacd47EgzFoJPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"iya cok nyusahkan rakyat terus, udh lah umr seihklas nya","0","0","2025-11-01T23:11:56.000Z","amvprn_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6861061388740805634","7567898577025745682","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/27dde9dd8baa515fb06d87914c236ede~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=89ad1e35&x-expires=1762776000&x-signature=CuuIO3%2Fs%2BffTfzkx1OU58mqAW00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"santai aja, kita nanti masuk surga jalur di zolimi pemerintah 😁","0","0","2025-11-02T00:34:18.000Z","fatir.ananda3","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7512013869226689544","7567919807529370376","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5bf6acfcfdc9f8c5cc1293c035c7e04~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=66a06a30&x-expires=1762776000&x-signature=q%2BbCVNU8ao8boVMoqzaDw1mEP%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Demo ke c Bahlil bikin ulah","0","0","2025-11-02T01:12:19.000Z","omengomeng958","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7037402729132114946","7567929631547851528","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e2b1148ce40ec89cada440a2f83a662~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=202039eb&x-expires=1762776000&x-signature=uXcnF4Qc%2FSAaehBevBxCOlo7Aq8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Babii B nya apa teman2?","0","0","2025-11-02T01:35:56.000Z","bgzhryanto","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7054212810196337665","7567935715906274056","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71b612cb992e1e248cf93f1d3f5b541f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9be16b4a&x-expires=1762776000&x-signature=Zav2CZXg2AWdzTNFH6wlG36oZUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"mtorku vario ben dino go pertalite alhamdulillah ora brebet seh soale cop busi ampe busi ne di ganti seng racing awale brebet go pertalite pas busine gawanan mtor ambe cop busine saiki aman rek","0","0","2025-11-03T16:22:01.000Z","cah_jawa_selatan","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6638627120786636802","7568535152059515668","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b22721b554e7331fdb570813716a5838~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b29500c6&x-expires=1762776000&x-signature=2hZh1FcxSbMvcz7SM5paTqFy%2F5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"km sopan banget, sukses sekali ortu yg udah membesarkan n mendidik km dek, beruntung laki"" kelak yg menjadi suamimu","1","0","2025-11-03T16:21:01.000Z","achmaddirangga","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6832280462791296002","7568534900749796114","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/36c1d77c1147924c9c6d1e16bd9ddda0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=725179ea&x-expires=1762776000&x-signature=507URrh0TZcYZ3WVUberyRkHvew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Pnyae tmnku jg beat street e rusak","0","0","2025-11-03T16:16:58.000Z","rani_angel48","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6879767245435241474","7568533878806151944","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/9e05b6054cab104011d5d14696f59108~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10709ba9&x-expires=1762776000&x-signature=10nA9UFhH81urQdZ9ZGRbMbBDSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Karyawan e pertimini pas di protes ngomong e sepeda e seng rusuh😂","0","0","2025-11-06T15:41:35.000Z","putri_makeupart18","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6540975207006732290","7569638007968809735","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ad43beddc51dc224a77c8fdee85cba9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d8e4143&x-expires=1762776000&x-signature=PjZEfMK3z0X4GikSiggiPu8Wo4M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Iki pemerintah turu a","0","0","2025-11-03T10:47:38.000Z","pikrun_","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7336512629533606917","7568449001197224712","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1dffda47daa61f8c3418aac7e9422460~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eaac2bca&x-expires=1762776000&x-signature=yaUmudugj9Eatavk%2B%2Brbx9dtwFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gua takut liat tandon air Oren belakang","0","0","2025-11-06T15:51:43.000Z","bungasurga263","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7540957415941080072","7569640614196265735","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ac1dd9f0bdbbb333e34f50cb2366a6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c39ee624&x-expires=1762776000&x-signature=SasB7PG1NQS6Lg9444q6bvVSkt0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Audit Direktur Pertamina","0","0","2025-11-03T16:32:09.000Z","pemersatubangsa909","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6920690521871598593","7568537768973173525","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ec2f2f99056a35d4716c926d6e6da3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=418e4cfc&x-expires=1762776000&x-signature=NH8Wksuvh33sV2KJFi8gg%2FwzRek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
